Gene	Term	GLMNET_coefficients	lambda_min
ENST00000660781.1	127902455:127902457	0	1.88313276698356
ENST00000660781.1	127819908:127819910	0	1.88313276698356
ENST00000660781.1	127996560:127996562	0	1.88313276698356
ENST00000660781.1	128096520:128096522	0	1.88313276698356
ENST00000660781.1	128074069:128074071	0	1.88313276698356
ENST00000660912.1	(Intercept)	73.3341146279595	1.14067291517244
ENST00000660912.1	127818899:127818901	0	1.14067291517244
ENST00000660912.1	127882061:127882063	0	1.14067291517244
ENST00000660912.1	128100979:128100981	0	1.14067291517244
ENST00000660912.1	127803149:127803151	0	1.14067291517244
ENST00000660912.1	128082752:128082754	0	1.14067291517244
ENST00000660912.1	127854727:127854729	0	1.14067291517244
ENST00000660912.1	128069068:128069070	0	1.14067291517244
ENST00000660912.1	128099369:128099371	-0.580762223280525	1.14067291517244
ENST00000660912.1	128031057:128031059	0	1.14067291517244
ENST00000660912.1	127855154:127855156	0	1.14067291517244
ENST00000660912.1	128031958:128031960	0	1.14067291517244
ENST00000660912.1	128074072:128074074	0	1.14067291517244
ENST00000660912.1	127816827:127816829	0	1.14067291517244
ENST00000660912.1	127851933:127851935	-91.6806874918301	1.14067291517244
ENST00000660912.1	127932464:127932466	0	1.14067291517244
ENST00000660912.1	128070161:128070163	0	1.14067291517244
ENST00000660912.1	128070159:128070161	0	1.14067291517244
ENST00000660912.1	127890588:127890590	0	1.14067291517244
ENST00000660912.1	128049584:128049586	0	1.14067291517244
ENST00000660912.1	128096517:128096519	0	1.14067291517244
ENST00000660912.1	127932052:127932054	0	1.14067291517244
ENST00000660912.1	127855162:127855164	0	1.14067291517244
ENST00000660912.1	127932027:127932029	0	1.14067291517244
ENST00000660912.1	128038916:128038918	0	1.14067291517244
ENST00000660912.1	127881800:127881802	0	1.14067291517244
ENST00000660912.1	128080302:128080304	0	1.14067291517244
ENST00000660912.1	128049587:128049589	0	1.14067291517244
ENST00000660912.1	128048447:128048449	0	1.14067291517244
ENST00000660912.1	127989161:127989163	9.79033610048668	1.14067291517244
ENST00000660912.1	127902455:127902457	0	1.14067291517244
ENST00000660912.1	127819908:127819910	0	1.14067291517244
ENST00000660912.1	127996560:127996562	0	1.14067291517244
ENST00000660912.1	128096520:128096522	0	1.14067291517244
ENST00000660912.1	128074069:128074071	0	1.14067291517244
ENST00000661160.1	(Intercept)	-1.81775684877731	0.152073073095979
ENST00000661160.1	127818899:127818901	0	0.152073073095979
ENST00000661160.1	127882061:127882063	8.69117067165253	0.152073073095979
ENST00000661160.1	128100979:128100981	-5.52822329561221	0.152073073095979
ENST00000661160.1	127803149:127803151	-4.74437890455239	0.152073073095979
ENST00000661160.1	128082752:128082754	14.7302667163011	0.152073073095979
ENST00000661160.1	127854727:127854729	-21.0032690561855	0.152073073095979
ENST00000661160.1	128069068:128069070	7.00404348180496	0.152073073095979
ENST00000661160.1	128099369:128099371	2.1920251337899	0.152073073095979
ENST00000661160.1	128031057:128031059	-22.6179947496464	0.152073073095979
ENST00000661160.1	127855154:127855156	3.12455181158632	0.152073073095979
ENST00000661160.1	128031958:128031960	8.91430015425352	0.152073073095979
ENST00000661160.1	128074072:128074074	17.6270663235099	0.152073073095979
ENST00000661160.1	127816827:127816829	0	0.152073073095979
ENST00000661160.1	127851933:127851935	15.2809591093598	0.152073073095979
ENST00000661160.1	127932464:127932466	0	0.152073073095979
ENST00000661160.1	128070161:128070163	0	0.152073073095979
ENST00000661160.1	128070159:128070161	0	0.152073073095979
ENST00000661160.1	127890588:127890590	-3.10821645495069	0.152073073095979
ENST00000661160.1	128049584:128049586	2.88219420073669	0.152073073095979
ENST00000661160.1	128096517:128096519	0	0.152073073095979
ENST00000661160.1	127932052:127932054	20.7354907098832	0.152073073095979
ENST00000661160.1	127855162:127855164	0	0.152073073095979
ENST00000661160.1	127932027:127932029	0.603162665387832	0.152073073095979
ENST00000661160.1	128038916:128038918	-11.5513635579303	0.152073073095979
ENST00000661160.1	127881800:127881802	-25.5984738460632	0.152073073095979
ENST00000661160.1	128080302:128080304	-6.00250296026672	0.152073073095979
ENST00000661160.1	128049587:128049589	0	0.152073073095979
ENST00000661160.1	128048447:128048449	-20.2530762493684	0.152073073095979
ENST00000661160.1	127989161:127989163	6.95997347602038	0.152073073095979
ENST00000661160.1	127902455:127902457	18.36003268179	0.152073073095979
ENST00000661160.1	127819908:127819910	-16.1152467080363	0.152073073095979
ENST00000661160.1	127996560:127996562	0	0.152073073095979
ENST00000661160.1	128096520:128096522	-3.39446718548132	0.152073073095979
ENST00000661160.1	128074069:128074071	2.49850872309291	0.152073073095979
ENST00000661205.1	(Intercept)	-9.19215671612799	1.88063007273794
ENST00000661205.1	127818899:127818901	0	1.88063007273794
ENST00000661205.1	127882061:127882063	0	1.88063007273794
ENST00000661205.1	128100979:128100981	0	1.88063007273794
ENST00000661205.1	127803149:127803151	0	1.88063007273794
ENST00000661205.1	128082752:128082754	0	1.88063007273794
ENST00000661205.1	127854727:127854729	0	1.88063007273794
ENST00000661205.1	128069068:128069070	0	1.88063007273794
ENST00000661205.1	128099369:128099371	0	1.88063007273794
ENST00000661205.1	128031057:128031059	0	1.88063007273794
ENST00000661205.1	127855154:127855156	0	1.88063007273794
ENST00000661205.1	128031958:128031960	0	1.88063007273794
ENST00000661205.1	128074072:128074074	0	1.88063007273794
ENST00000661205.1	127816827:127816829	0	1.88063007273794
ENST00000661205.1	127851933:127851935	0	1.88063007273794
ENST00000661205.1	127932464:127932466	0	1.88063007273794
ENST00000661205.1	128070161:128070163	0	1.88063007273794
ENST00000661205.1	128070159:128070161	0	1.88063007273794
ENST00000661205.1	127890588:127890590	0	1.88063007273794
ENST00000661205.1	128049584:128049586	0	1.88063007273794
ENST00000661205.1	128096517:128096519	0	1.88063007273794
ENST00000661205.1	127932052:127932054	0	1.88063007273794
ENST00000661205.1	127855162:127855164	0	1.88063007273794
ENST00000661205.1	127932027:127932029	0	1.88063007273794
ENST00000661205.1	128038916:128038918	0	1.88063007273794
ENST00000661205.1	127881800:127881802	0	1.88063007273794
ENST00000661205.1	128080302:128080304	0	1.88063007273794
ENST00000661205.1	128049587:128049589	0	1.88063007273794
ENST00000661205.1	128048447:128048449	0	1.88063007273794
ENST00000661205.1	127989161:127989163	0	1.88063007273794
ENST00000661205.1	127902455:127902457	0	1.88063007273794
ENST00000661205.1	127819908:127819910	0	1.88063007273794
ENST00000661205.1	127996560:127996562	0	1.88063007273794
ENST00000661205.1	128096520:128096522	0	1.88063007273794
ENST00000661205.1	128074069:128074071	0	1.88063007273794
ENST00000661988.1	(Intercept)	-9.93341971860263	1.64741587213397
ENST00000661988.1	127818899:127818901	0	1.64741587213397
ENST00000661988.1	127882061:127882063	0	1.64741587213397
ENST00000661988.1	128100979:128100981	0	1.64741587213397
ENST00000661988.1	127803149:127803151	0	1.64741587213397
ENST00000661988.1	128082752:128082754	0	1.64741587213397
ENST00000661988.1	127854727:127854729	0	1.64741587213397
ENST00000661988.1	128069068:128069070	0	1.64741587213397
ENST00000661988.1	128099369:128099371	0	1.64741587213397
ENST00000661988.1	128031057:128031059	0	1.64741587213397
ENST00000661988.1	127855154:127855156	0	1.64741587213397
ENST00000661988.1	128031958:128031960	0	1.64741587213397
ENST00000661988.1	128074072:128074074	0	1.64741587213397
ENST00000661988.1	127816827:127816829	0	1.64741587213397
ENST00000661988.1	127851933:127851935	-8.34176008804877e-15	1.64741587213397
ENST00000661988.1	127932464:127932466	0	1.64741587213397
ENST00000661988.1	128070161:128070163	0	1.64741587213397
ENST00000661988.1	128070159:128070161	0	1.64741587213397
ENST00000661988.1	127890588:127890590	0	1.64741587213397
ENST00000661988.1	128049584:128049586	0	1.64741587213397
ENST00000661988.1	128096517:128096519	0	1.64741587213397
ENST00000661988.1	127932052:127932054	0	1.64741587213397
ENST00000661988.1	127855162:127855164	0	1.64741587213397
ENST00000661988.1	127932027:127932029	0	1.64741587213397
ENST00000661988.1	128038916:128038918	0	1.64741587213397
ENST00000661988.1	127881800:127881802	0	1.64741587213397
ENST00000661988.1	128080302:128080304	0	1.64741587213397
ENST00000661988.1	128049587:128049589	0	1.64741587213397
ENST00000661988.1	128048447:128048449	0	1.64741587213397
ENST00000661988.1	127989161:127989163	0	1.64741587213397
ENST00000661988.1	127902455:127902457	0	1.64741587213397
ENST00000661988.1	127819908:127819910	0	1.64741587213397
ENST00000661988.1	127996560:127996562	0	1.64741587213397
ENST00000661988.1	128096520:128096522	0	1.64741587213397
ENST00000661988.1	128074069:128074071	0	1.64741587213397
ENST00000662061.1	(Intercept)	-13.487700209551	1.01194996650546
ENST00000662061.1	127818899:127818901	0	1.01194996650546
ENST00000662061.1	127882061:127882063	0	1.01194996650546
ENST00000662061.1	128100979:128100981	0	1.01194996650546
ENST00000662061.1	127803149:127803151	0	1.01194996650546
ENST00000662061.1	128082752:128082754	0	1.01194996650546
ENST00000662061.1	127854727:127854729	0	1.01194996650546
ENST00000662061.1	128069068:128069070	0	1.01194996650546
ENST00000662061.1	128099369:128099371	0	1.01194996650546
ENST00000662061.1	128031057:128031059	3.83882274039009	1.01194996650546
ENST00000662061.1	127855154:127855156	0	1.01194996650546
ENST00000662061.1	128031958:128031960	0	1.01194996650546
ENST00000662061.1	128074072:128074074	0	1.01194996650546
ENST00000662061.1	127816827:127816829	0	1.01194996650546
ENST00000662061.1	127851933:127851935	0	1.01194996650546
ENST00000662061.1	127932464:127932466	0	1.01194996650546
ENST00000662061.1	128070161:128070163	0	1.01194996650546
ENST00000662061.1	128070159:128070161	0	1.01194996650546
ENST00000662061.1	127890588:127890590	0	1.01194996650546
ENST00000662061.1	128049584:128049586	0	1.01194996650546
ENST00000662061.1	128096517:128096519	-0.168230330946175	1.01194996650546
ENST00000662061.1	127932052:127932054	0	1.01194996650546
ENST00000662061.1	127855162:127855164	0	1.01194996650546
ENST00000662061.1	127932027:127932029	0	1.01194996650546
ENST00000662061.1	128038916:128038918	0	1.01194996650546
ENST00000662061.1	127881800:127881802	0	1.01194996650546
ENST00000662061.1	128080302:128080304	0	1.01194996650546
ENST00000662061.1	128049587:128049589	0	1.01194996650546
ENST00000662061.1	128048447:128048449	0	1.01194996650546
ENST00000662061.1	127989161:127989163	0	1.01194996650546
ENST00000662061.1	127902455:127902457	0	1.01194996650546
ENST00000662061.1	127819908:127819910	0	1.01194996650546
ENST00000662061.1	127996560:127996562	0	1.01194996650546
ENST00000662061.1	128096520:128096522	0	1.01194996650546
ENST00000662061.1	128074069:128074071	0	1.01194996650546
ENST00000662410.1	(Intercept)	3.7780223014299	0.966438026238544
ENST00000662410.1	127818899:127818901	0	0.966438026238544
ENST00000662410.1	127882061:127882063	0	0.966438026238544
ENST00000662410.1	128100979:128100981	0	0.966438026238544
ENST00000662410.1	127803149:127803151	0	0.966438026238544
ENST00000662410.1	128082752:128082754	0	0.966438026238544
ENST00000662410.1	127854727:127854729	-16.1430916312352	0.966438026238544
ENST00000662410.1	128069068:128069070	0	0.966438026238544
ENST00000662410.1	128099369:128099371	0	0.966438026238544
ENST00000662410.1	128031057:128031059	0	0.966438026238544
ENST00000662410.1	127855154:127855156	0	0.966438026238544
ENST00000662410.1	128031958:128031960	-7.33381528973546	0.966438026238544
ENST00000662410.1	128074072:128074074	0	0.966438026238544
ENST00000662410.1	127816827:127816829	0	0.966438026238544
ENST00000662410.1	127851933:127851935	0	0.966438026238544
ENST00000662410.1	127932464:127932466	0	0.966438026238544
ENST00000662410.1	128070161:128070163	0	0.966438026238544
ENST00000662410.1	128070159:128070161	10.4382557838355	0.966438026238544
ENST00000662410.1	127890588:127890590	0	0.966438026238544
ENST00000662410.1	128049584:128049586	0	0.966438026238544
ENST00000662410.1	128096517:128096519	0	0.966438026238544
ENST00000662410.1	127932052:127932054	0	0.966438026238544
ENST00000662410.1	127855162:127855164	0	0.966438026238544
ENST00000662410.1	127932027:127932029	0	0.966438026238544
ENST00000662410.1	128038916:128038918	0	0.966438026238544
ENST00000662410.1	127881800:127881802	0	0.966438026238544
ENST00000662410.1	128080302:128080304	0	0.966438026238544
ENST00000662410.1	128049587:128049589	0	0.966438026238544
ENST00000662410.1	128048447:128048449	0	0.966438026238544
ENST00000662410.1	127989161:127989163	0	0.966438026238544
ENST00000662410.1	127902455:127902457	0	0.966438026238544
ENST00000662410.1	127819908:127819910	0	0.966438026238544
ENST00000662410.1	127996560:127996562	0	0.966438026238544
ENST00000662410.1	128096520:128096522	0	0.966438026238544
ENST00000662410.1	128074069:128074071	0	0.966438026238544
ENST00000662413.1	(Intercept)	-10.5116557339392	1.08650721360928
ENST00000662413.1	127818899:127818901	0	1.08650721360928
ENST00000662413.1	127882061:127882063	0	1.08650721360928
ENST00000662413.1	128100979:128100981	0	1.08650721360928
ENST00000662413.1	127803149:127803151	0	1.08650721360928
ENST00000662413.1	128082752:128082754	0	1.08650721360928
ENST00000662413.1	127854727:127854729	0	1.08650721360928
ENST00000662413.1	128069068:128069070	0	1.08650721360928
ENST00000662413.1	128099369:128099371	0	1.08650721360928
ENST00000662413.1	128031057:128031059	0	1.08650721360928
ENST00000662413.1	127855154:127855156	0	1.08650721360928
ENST00000662413.1	128031958:128031960	0	1.08650721360928
ENST00000662413.1	128074072:128074074	0	1.08650721360928
ENST00000662413.1	127816827:127816829	0	1.08650721360928
ENST00000662413.1	127851933:127851935	0	1.08650721360928
ENST00000662413.1	127932464:127932466	0	1.08650721360928
ENST00000662413.1	128070161:128070163	0	1.08650721360928
ENST00000662413.1	128070159:128070161	0	1.08650721360928
ENST00000662413.1	127890588:127890590	0	1.08650721360928
ENST00000662413.1	128049584:128049586	0	1.08650721360928
ENST00000662413.1	128096517:128096519	0	1.08650721360928
ENST00000662413.1	127932052:127932054	0	1.08650721360928
ENST00000662413.1	127855162:127855164	0	1.08650721360928
ENST00000662413.1	127932027:127932029	0	1.08650721360928
ENST00000662413.1	128038916:128038918	0	1.08650721360928
ENST00000662413.1	127881800:127881802	0	1.08650721360928
ENST00000662413.1	128080302:128080304	0	1.08650721360928
ENST00000662413.1	128049587:128049589	0	1.08650721360928
ENST00000662413.1	128048447:128048449	0	1.08650721360928
ENST00000662413.1	127989161:127989163	0	1.08650721360928
ENST00000662413.1	127902455:127902457	0	1.08650721360928
ENST00000662413.1	127819908:127819910	0	1.08650721360928
ENST00000662413.1	127996560:127996562	0	1.08650721360928
ENST00000662413.1	128096520:128096522	0	1.08650721360928
ENST00000662413.1	128074069:128074071	0	1.08650721360928
ENST00000662709.1	(Intercept)	-8.92664452410391	1.67761761927718
ENST00000662709.1	127818899:127818901	0	1.67761761927718
ENST00000662709.1	127882061:127882063	0	1.67761761927718
ENST00000662709.1	128100979:128100981	0	1.67761761927718
ENST00000662709.1	127803149:127803151	0	1.67761761927718
ENST00000662709.1	128082752:128082754	0	1.67761761927718
ENST00000662709.1	127854727:127854729	0	1.67761761927718
ENST00000662709.1	128069068:128069070	0	1.67761761927718
ENST00000662709.1	128099369:128099371	0	1.67761761927718
ENST00000662709.1	128031057:128031059	0	1.67761761927718
ENST00000662709.1	127855154:127855156	0	1.67761761927718
ENST00000662709.1	128031958:128031960	0	1.67761761927718
ENST00000662709.1	128074072:128074074	0	1.67761761927718
ENST00000662709.1	127816827:127816829	0	1.67761761927718
ENST00000662709.1	127851933:127851935	0	1.67761761927718
ENST00000662709.1	127932464:127932466	0	1.67761761927718
ENST00000662709.1	128070161:128070163	0	1.67761761927718
ENST00000662709.1	128070159:128070161	0	1.67761761927718
ENST00000662709.1	127890588:127890590	0	1.67761761927718
ENST00000662709.1	128049584:128049586	0	1.67761761927718
ENST00000662709.1	128096517:128096519	0	1.67761761927718
ENST00000662709.1	127932052:127932054	0	1.67761761927718
ENST00000662709.1	127855162:127855164	0	1.67761761927718
ENST00000662709.1	127932027:127932029	0	1.67761761927718
ENST00000662709.1	128038916:128038918	0	1.67761761927718
ENST00000662709.1	127881800:127881802	0	1.67761761927718
ENST00000662709.1	128080302:128080304	0	1.67761761927718
ENST00000662709.1	128049587:128049589	0	1.67761761927718
ENST00000662709.1	128048447:128048449	0	1.67761761927718
ENST00000662709.1	127989161:127989163	0	1.67761761927718
